qualificação_Id,corrida_Id,piloto_Id,constructor_Id,número,posição,q1,q2,q3
4820,852,816,166,25,21,2:11.601,NULL,NULL
4821,852,24,164,23,22,2:11.616,NULL,NULL
4822,852,817,164,22,23,2:13.077,NULL,NULL
4823,854,20,9,1,1,1:46.397,1:44.931,1:44.381
4824,854,17,9,2,2,1:47.332,1:45.651,1:44.732
4825,854,18,1,4,3,1:46.956,1:45.472,1:44.804
4826,854,1,1,3,4,1:47.014,1:46.829,1:44.809
4827,854,4,6,5,5,1:47.054,1:45.779,1:44.874
4828,854,13,6,6,6,1:47.945,1:45.955,1:45.800
4829,854,3,131,8,7,1:47.688,1:46.405,1:46.013
4830,854,30,131,7,8,1:48.819,1:46.043,NULL
4831,854,16,10,14,9,1:47.952,1:47.093,NULL
4832,854,814,10,15,10,1:48.022,1:47.486,NULL
4833,854,815,15,17,11,1:47.717,1:47.616,NULL
4834,854,22,3,11,12,1:48.061,1:48.082,NULL
4835,854,813,3,12,13,1:49.710,1:48.270,NULL
4836,854,67,5,18,14,1:48.753,1:48.634,NULL
4837,854,811,4,9,15,1:48.861,1:48.662,NULL
4838,854,153,5,19,16,1:49.588,1:49.862,NULL
4839,854,155,15,16,17,1:48.054,NULL,NULL
4840,854,808,4,10,18,1:49.835,NULL,NULL
4841,854,5,205,20,19,1:50.948,NULL,NULL
4842,854,15,205,21,20,1:51.012,NULL,NULL
4843,854,10,166,24,21,1:52.154,NULL,NULL
4844,854,816,166,25,22,1:52.363,NULL,NULL
4845,854,817,164,22,23,1:52.404,NULL,NULL
4846,854,24,164,23,24,1:52.810,NULL,NULL
4847,855,20,9,1,1,1:33.051,1:31.424,1:30.466
4848,855,18,1,4,2,1:32.947,1:31.434,1:30.475
4849,855,1,1,3,3,1:32.843,1:31.139,1:30.617
4850,855,13,6,6,4,1:33.235,1:31.909,1:30.804
4851,855,4,6,5,5,1:32.817,1:31.612,1:30.886
4852,855,17,9,2,6,1:33.135,1:31.576,1:31.156
4853,855,155,15,16,10,1:32.626,1:32.380,NULL
4854,855,30,131,7,7,1:33.748,1:32.116,NULL
4855,855,811,4,9,8,1:33.359,1:32.297,NULL
4856,855,808,4,10,9,1:32.877,1:32.245,NULL
4857,855,16,10,14,11,1:32.761,1:32.463,NULL
4858,855,814,10,15,12,1:33.499,1:32.746,NULL
4859,855,22,3,11,13,1:33.921,1:33.079,NULL
4860,855,813,3,12,14,1:33.781,1:33.224,NULL
4861,855,67,5,18,15,1:33.064,1:33.227,NULL
4862,855,153,5,19,16,1:35.111,1:33.427,NULL
4863,855,815,15,17,17,1:34.704,NULL,NULL
4864,855,5,205,20,18,1:35.454,NULL,NULL
4865,855,15,205,21,19,1:35.514,NULL,NULL
4866,855,816,166,25,20,1:36.439,NULL,NULL
4867,855,10,166,24,21,1:36.507,NULL,NULL
4868,855,817,164,22,22,1:37.846,NULL,NULL
4869,855,3,131,8,23,NULL,NULL,NULL
4870,855,24,164,23,24,NULL,NULL,NULL
4871,856,1,1,3,1,1:37.525,1:36.526,1:35.820
4872,856,20,9,1,2,1:39.093,1:37.285,1:36.042
4873,856,18,1,4,3,1:37.929,1:37.302,1:36.126
4874,856,17,9,2,4,1:39.071,1:37.292,1:36.468
4875,856,13,6,6,5,1:38.670,1:37.313,1:36.831
4876,856,4,6,5,6,1:38.393,1:37.352,1:36.980
4877,856,3,131,8,7,1:38.426,1:37.892,1:37.754
4878,856,808,4,10,8,1:38.378,1:38.186,1:38.124
4879,856,814,10,15,9,1:38.549,1:38.254,NULL
4880,856,16,10,14,10,1:38.789,1:38.219,NULL
4881,856,153,5,19,11,1:39.392,1:38.315,NULL
4882,856,30,131,7,12,1:38.502,1:38.354,NULL
4883,856,67,5,18,13,1:39.352,1:38.508,NULL
4884,856,155,15,16,14,1:39.464,1:38.775,NULL
4885,856,811,4,9,15,1:39.316,1:38.791,NULL
4886,856,813,3,12,16,1:39.436,1:39.189,NULL
4887,856,815,15,17,17,1:39.097,1:39.443,NULL
4888,856,22,3,11,18,1:39.538,NULL,NULL
4889,856,5,205,20,19,1:40.522,NULL,NULL
4890,856,15,205,21,20,1:41.101,NULL,NULL
4891,856,10,166,24,21,1:42.091,NULL,NULL
4892,856,816,166,25,22,1:43.483,NULL,NULL
4893,856,24,164,23,23,1:43.758,NULL,NULL
4894,856,817,164,22,24,NULL,NULL,NULL
4895,857,20,9,1,1,1:26.218,1:24.657,1:24.178
4896,857,1,1,3,2,1:26.563,1:25.019,1:24.474
4897,857,17,9,2,3,1:26.473,1:25.282,1:24.508
4898,857,4,6,5,4,1:26.774,1:25.158,1:24.519
4899,857,18,1,4,5,1:26.225,1:25.299,1:24.950
4900,857,13,6,6,6,1:27.012,1:25.522,1:25.122
4901,857,3,131,8,7,1:26.364,1:25.555,1:25.451
4902,857,16,10,14,8,1:26.271,1:26.140,NULL
4903,857,67,5,18,9,1:26.608,1:26.161,NULL
4904,857,153,5,19,10,1:26.557,1:26.319,NULL
4905,857,808,4,10,11,1:26.189,1:26.319,NULL
4906,857,30,131,7,12,1:26.790,1:26.337,NULL
4907,857,814,10,15,13,1:26.864,1:26.503,NULL
4908,857,813,3,12,14,1:26.829,1:26.537,NULL
4909,857,811,4,9,15,1:26.766,1:26.651,NULL
4910,857,22,3,11,16,1:27.479,1:27.247,NULL
4911,857,815,15,17,17,1:27.249,1:27.562,NULL
4912,857,155,15,16,18,1:27.876,NULL,NULL
4913,857,5,205,20,19,1:28.565,NULL,NULL
4914,857,15,205,21,20,1:28.752,NULL,NULL
4915,857,817,164,23,21,1:30.216,NULL,NULL
4916,857,39,164,22,22,1:30.238,NULL,NULL
4917,857,816,166,25,23,1:30.866,NULL,NULL
4918,857,10,166,24,24,1:34.046,NULL,NULL
4919,858,20,9,1,1,1:40.478,1:38.516,1:38.481
4920,858,1,1,3,2,1:39.782,1:38.434,1:38.622
4921,858,18,1,4,3,1:40.227,1:39.097,1:38.631
4922,858,17,9,2,4,1:40.167,1:38.821,1:38.858
4923,858,4,6,5,5,1:41.380,1:39.058,1:39.058
4924,858,13,6,6,6,1:41.592,1:39.623,1:39.695
4925,858,3,131,8,7,1:41.120,1:39.420,1:39.773
4926,858,30,131,7,8,1:42.605,1:40.554,1:40.662
4927,858,16,10,14,9,1:40.595,1:40.205,1:40.768
4928,858,814,10,15,10,1:41.064,1:40.414,NULL
4929,858,815,15,17,11,1:41.311,1:40.874,NULL
4930,858,808,4,10,12,1:40.955,1:40.919,NULL
4931,858,67,5,18,13,1:41.737,1:41.009,NULL
4932,858,811,4,9,14,1:41.391,1:41.079,NULL
4933,858,153,5,19,15,1:41.386,1:41.162,NULL
4934,858,155,15,16,16,1:41.613,1:41.240,NULL
4935,858,813,3,12,17,1:42.258,1:41.760,NULL
4936,858,5,205,20,18,1:42.979,NULL,NULL
4937,858,15,205,21,19,1:43.884,NULL,NULL
4938,858,10,166,24,20,1:44.515,NULL,NULL
4939,858,817,164,22,21,1:44.641,NULL,NULL
4940,858,816,166,25,22,1:44.699,NULL,NULL
4941,858,24,164,23,23,1:45.159,NULL,NULL
4942,859,20,9,1,1,1:13.664,1:12.446,1:11.918
4943,859,17,9,2,2,1:13.467,1:12.658,1:12.099
4944,859,18,1,4,3,1:13.281,1:12.820,1:12.283
4945,859,1,1,3,4,1:13.361,1:12.811,1:12.480
4946,859,4,6,5,5,1:13.969,1:12.870,1:12.591
4947,859,3,131,8,6,1:14.083,1:12.569,1:13.050
4948,859,13,6,6,7,1:14.269,1:13.291,1:13.068
4949,859,16,10,14,8,1:13.480,1:13.261,1:13.298
4950,859,811,4,9,9,1:14.453,1:13.300,1:13.761
4951,859,30,131,7,10,1:13.694,1:13.571,NULL
4952,859,814,10,15,11,1:13.733,1:13.584,NULL
4953,859,22,3,11,12,1:14.117,1:13.801,NULL
4954,859,153,5,19,13,1:14.225,1:13.804,NULL
4955,859,67,5,18,14,1:14.500,1:13.919,NULL
4956,859,808,4,10,15,1:13.859,1:14.053,NULL
4957,859,155,15,16,16,1:14.571,1:14.129,NULL
4958,859,815,15,17,17,1:14.430,1:14.182,NULL
4959,859,813,3,12,18,1:14.625,NULL,NULL
4960,859,5,205,20,19,1:15.068,NULL,NULL
4961,859,15,205,21,20,1:15.358,NULL,NULL
4962,859,24,164,23,21,1:16.631,NULL,NULL
4963,859,817,164,22,22,1:16.890,NULL,NULL
4964,859,816,166,25,23,1:17.019,NULL,NULL
4965,859,10,166,24,24,1:17.060,NULL,NULL
4966,860,1,1,4,1,1:26.800,1:25.626,1:24.922
4967,860,18,1,3,2,1:26.832,1:25.663,1:25.074
4968,860,154,208,10,3,1:26.498,1:25.845,1:25.302
4969,860,30,131,7,4,1:26.586,1:25.571,1:25.336
4970,860,17,9,2,5,1:27.117,1:26.597,1:25.651
4971,860,20,9,1,6,1:26.773,1:25.982,1:25.668
4972,860,3,131,8,7,1:26.763,1:25.469,1:25.686
4973,860,813,3,18,8,1:26.803,1:26.206,1:25.908
4974,860,807,10,12,9,1:27.464,1:26.314,1:26.451
4975,860,817,5,16,10,1:27.024,1:26.319,NULL
4976,860,818,5,17,11,1:26.493,1:26.429,NULL
4977,860,4,6,5,12,1:26.688,1:26.494,NULL
4978,860,155,15,14,13,1:26.182,1:26.590,NULL
4979,860,811,3,19,14,1:27.004,1:26.663,NULL
4980,860,814,10,11,15,1:27.469,1:27.086,NULL
4981,860,13,6,6,16,1:27.633,1:27.497,NULL
4982,860,815,15,15,17,1:26.596,NULL,NULL
4983,860,8,208,9,18,1:27.758,NULL,NULL
4984,860,5,207,20,19,1:28.679,NULL,NULL
4985,860,808,207,21,20,1:29.018,NULL,NULL
4986,860,10,206,24,21,1:30.923,NULL,NULL
4987,860,819,206,25,22,1:31.670,NULL,NULL
4988,860,37,164,22,23,1:33.495,NULL,NULL
4989,860,39,164,23,24,1:33.643,NULL,NULL
4990,861,1,1,4,1,1:37.813,1:37.106,1:36.219
4991,861,18,1,3,2,1:37.575,1:36.928,1:36.368
4992,861,30,131,7,3,1:37.517,1:37.017,1:36.391
4993,861,17,9,2,4,1:37.172,1:37.375,1:36.461
4994,861,8,208,9,5,1:37.961,1:36.715,1:36.461
4995,861,20,9,1,6,1:38.102,1:37.419,1:36.634
4996,861,154,208,10,7,1:38.058,1:37.338,1:36.658
4997,861,3,131,8,8,1:37.696,1:36.996,1:36.664
4998,861,4,6,5,9,1:38.151,1:37.379,1:37.566
4999,861,815,15,15,10,1:37.933,1:37.477,1:37.698
5000,861,813,3,18,11,1:37.789,1:37.589,NULL
5001,861,13,6,6,12,1:38.381,1:37.731,NULL
5002,861,811,3,19,13,1:38.437,1:37.841,NULL
5003,861,814,10,11,14,1:38.325,1:37.877,NULL
5004,861,817,5,16,15,1:38.419,1:37.883,NULL
5005,861,807,10,12,16,1:38.303,1:37.890,NULL
5006,861,155,15,14,17,1:38.372,1:38.069,NULL
5007,861,818,5,17,18,1:39.077,NULL,NULL
5008,861,5,207,20,19,1:39.306,NULL,NULL
5009,861,808,207,21,20,1:39.567,NULL,NULL
5010,861,10,206,24,21,1:40.903,NULL,NULL
5011,861,819,206,25,22,1:41.250,NULL,NULL
5012,861,37,164,22,23,1:42.914,NULL,NULL
5013,861,39,164,23,24,1:43.655,NULL,NULL
5014,862,3,131,8,1,1:36.875,1:35.725,1:35.121
5015,862,1,1,4,2,1:36.763,1:35.902,1:35.626
5016,862,30,131,7,3,1:36.797,1:35.794,1:35.691
5017,862,155,15,14,4,1:36.863,1:35.853,1:35.784
5018,862,8,208,9,5,1:36.850,1:35.921,1:35.898
5019,862,18,1,3,6,1:36.746,1:35.942,1:36.191
5020,862,17,9,2,7,1:36.682,1:35.700,1:36.290
5021,862,815,15,15,8,1:36.198,1:35.831,1:36.524
5022,862,4,6,5,9,1:36.292,1:35.982,1:36.622
5023,862,154,208,10,10,1:36.343,1:35.903,NULL
5024,862,20,9,1,11,1:36.911,1:36.031,NULL
5025,862,13,6,6,12,1:36.556,1:36.255,NULL
5026,862,813,3,18,13,1:36.528,1:36.283,NULL
5027,862,811,3,19,14,1:36.674,1:36.289,NULL
5028,862,814,10,11,15,1:36.639,1:36.317,NULL
5029,862,807,10,12,16,1:36.921,1:36.745,NULL
5030,862,817,5,16,17,1:36.933,1:36.956,NULL
5031,862,818,5,17,18,1:37.714,NULL,NULL
5032,862,5,207,20,19,1:38.463,NULL,NULL
5033,862,808,207,21,20,1:38.677,NULL,NULL
5034,862,10,206,24,21,1:39.282,NULL,NULL
5035,862,819,206,25,22,1:39.717,NULL,NULL
5036,862,37,164,22,23,1:40.411,NULL,NULL
5037,862,39,164,23,24,1:41.000,NULL,NULL
5038,863,20,9,1,1,1:34.308,1:33.527,1:32.422
5039,863,1,1,4,2,1:34.813,1:33.209,1:32.520
5040,863,17,9,2,3,1:34.015,1:33.311,1:32.637
5041,863,18,1,3,4,1:34.792,1:33.416,1:32.711
5042,863,3,131,8,5,1:34.588,1:33.219,1:32.821
5043,863,817,5,16,6,1:33.988,1:33.556,1:32.912
5044,863,154,208,10,7,1:34.041,1:33.246,1:33.008
5045,863,815,15,15,8,1:33.814,1:33.660,1:33.394
5046,863,4,6,5,9,1:34.760,1:33.403,NULL
5047,863,814,10,11,10,1:36.624,1:33.510,NULL
5048,863,8,208,9,11,1:34.552,1:33.789,NULL
5049,863,155,15,14,12,1:34.131,1:33.806,NULL
5050,863,807,10,12,13,1:34.601,1:33.807,NULL
5051,863,13,6,6,14,1:34.372,1:33.912,NULL
5052,863,811,3,19,15,1:34.466,1:34.017,NULL
5053,863,5,207,20,16,1:34.852,1:36.132,NULL
5054,863,813,3,18,17,1:34.639,NULL,NULL
5055,863,30,131,7,18,1:34.865,NULL,NULL
5056,863,818,5,17,19,1:35.014,NULL,NULL
5057,863,808,207,21,20,1:35.823,NULL,NULL
5058,863,819,206,25,21,1:37.683,NULL,NULL
5059,863,37,164,22,22,1:37.883,NULL,NULL
5060,863,10,206,24,23,1:37.905,NULL,NULL
5061,863,39,164,23,24,1:38.314,NULL,NULL
5062,864,1,1,4,1,1:22.583,1:22.465,1:21.707
5063,864,813,3,18,2,1:23.380,1:22.105,1:22.285
5064,864,4,6,5,3,1:23.276,1:22.862,1:22.302
5065,864,154,208,10,4,1:23.248,1:22.667,1:22.424
5066,864,8,208,9,5,1:23.406,1:22.856,1:22.487
5067,864,815,15,15,6,1:24.261,1:22.773,1:22.533
5068,864,3,131,8,7,1:23.370,1:22.882,1:23.005
5069,864,20,9,1,8,1:23.850,1:22.884,NULL
5070,864,30,131,7,9,1:23.757,1:22.904,NULL
5071,864,155,15,14,10,1:23.386,1:22.897,NULL
5072,864,18,1,3,11,1:23.510,1:22.944,NULL
5073,864,17,9,2,12,1:23.592,1:22.977,NULL
5074,864,814,10,11,13,1:23.852,1:23.125,NULL
5075,864,807,10,12,14,1:23.720,1:23.177,NULL
5076,864,818,5,17,15,1:24.362,1:23.265,NULL
5077,864,817,5,16,16,1:23.906,1:23.442,NULL
5078,864,13,6,6,17,1:23.886,1:23.444,NULL
5079,864,811,3,19,18,1:24.981,NULL,NULL
5080,864,808,207,21,19,1:25.277,NULL,NULL
5081,864,5,207,20,20,1:25.507,NULL,NULL
5082,864,819,206,25,21,1:26.582,NULL,NULL
5083,864,10,206,24,22,1:27.032,NULL,NULL
5084,864,37,164,22,23,1:27.555,NULL,NULL
5085,864,39,164,23,24,1:31.122,NULL,NULL
5086,865,30,131,7,1,1:15.873,1:15.062,1:14.301
5087,865,17,9,2,2,1:16.013,1:15.035,1:14.381
5088,865,3,131,8,3,1:15.900,1:15.022,1:14.448
5089,865,1,1,4,4,1:16.063,1:15.166,1:14.583
5090,865,154,208,10,5,1:15.718,1:15.219,1:14.639
5091,865,4,6,5,6,1:16.153,1:15.128,1:14.948
5092,865,13,6,6,7,1:15.983,1:14.911,1:15.049
5093,865,8,208,9,8,1:15.889,1:15.322,1:15.199
5094,865,813,3,18,9,1:16.017,1:15.026,1:15.245
5095,865,20,9,1,10,1:15.757,1:15.234,NULL
5096,865,807,10,12,11,1:15.418,1:15.421,NULL
5097,865,155,15,14,12,1:15.648,1:15.508,NULL
5098,865,18,1,3,13,1:16.399,1:15.536,NULL
5099,865,811,3,19,14,1:15.923,1:15.709,NULL
5100,865,814,10,11,15,1:16.062,1:15.718,NULL
5101,865,817,5,16,16,1:16.360,1:15.878,NULL
5102,865,818,5,17,17,1:16.491,1:16.885,NULL
5103,865,5,207,20,18,1:16.538,NULL,NULL
5104,865,808,207,21,19,1:17.404,NULL,NULL
5105,865,10,206,24,20,1:17.947,NULL,NULL
5106,865,37,164,22,21,1:18.096,NULL,NULL
5107,865,819,206,25,22,1:18.476,NULL,NULL
5108,865,39,164,23,23,1:19.310,NULL,NULL
5109,866,20,9,1,1,1:14.661,1:14.187,1:13.784
5110,866,1,1,4,2,1:14.891,1:14.371,1:14.087
5111,866,4,6,5,3,1:14.916,1:14.314,1:14.151
5112,866,17,9,2,4,1:14.956,1:14.479,1:14.346
5113,866,3,131,8,5,1:15.098,1:14.568,1:14.411
5114,866,13,6,6,6,1:15.194,1:14.641,1:14.465
5115,866,154,208,10,7,1:15.163,1:14.627,1:14.645
5116,866,814,10,11,8,1:15.019,1:14.639,1:14.705
5117,866,30,131,7,9,1:14.892,1:14.480,1:14.812
5118,866,18,1,3,10,1:14.799,1:14.680,1:15.182
5119,866,155,15,14,11,1:15.101,1:14.688,NULL
5120,866,8,208,9,12,1:14.995,1:14.734,NULL
5121,866,807,10,12,13,1:15.106,1:14.748,NULL
5122,866,817,5,16,14,1:15.552,1:15.078,NULL
5123,866,815,15,15,15,1:15.326,1:15.156,NULL
5124,866,811,3,19,16,1:14.995,1:15.170,NULL
5125,866,813,3,18,17,1:14.979,1:15.231,NULL
5126,866,5,207,20,18,1:16.263,NULL,NULL
5127,866,808,207,21,19,1:16.482,NULL,NULL
5128,866,818,5,17,20,1:16.602,NULL,NULL
5129,866,37,164,22,21,1:17.492,NULL,NULL
5130,866,10,206,24,22,1:17.901,NULL,NULL
5131,866,819,206,25,23,1:18.255,NULL,NULL
5132,866,39,164,23,24,1:18.330,NULL,NULL
5133,867,20,9,1,1,1:39.626,1:38.530,1:38.086
5134,867,1,1,4,2,1:39.169,1:38.616,1:38.410
5135,867,813,3,18,3,1:38.825,1:38.570,1:38.475
5136,867,154,208,10,4,1:39.530,1:38.489,1:38.505
5137,867,8,208,9,5,1:39.464,1:38.531,1:38.513
5138,867,3,131,8,6,1:39.061,1:38.504,1:38.623
5139,867,155,15,14,7,1:39.651,1:38.703,1:38.741
5140,867,807,10,12,8,1:39.009,1:38.689,1:38.752
5141,867,18,1,3,9,1:39.622,1:38.563,1:38.801
5142,867,814,10,11,10,1:38.858,1:38.519,1:38.992
5143,867,4,6,5,11,1:39.409,1:38.707,NULL
5144,867,30,131,7,12,1:39.447,1:38.770,NULL
5145,867,13,6,6,13,1:39.388,1:38.780,NULL
5146,867,811,3,19,14,1:39.449,1:39.207,NULL
5147,867,815,15,15,15,1:39.353,1:39.358,NULL
5148,867,5,207,20,16,1:40.087,1:40.295,NULL
5149,867,817,5,16,17,1:39.924,1:40.358,NULL
5150,867,818,5,17,18,1:40.203,NULL,NULL
5151,867,17,9,2,19,1:40.395,NULL,NULL
5152,867,808,207,21,20,1:40.457,NULL,NULL
5153,867,37,164,22,21,1:42.171,NULL,NULL
5154,867,39,164,23,22,1:42.527,NULL,NULL
5155,867,819,206,25,23,1:42.675,NULL,NULL
5156,868,4,6,5,1,1:46.515,1:56.921,1:51.746
5157,868,17,9,2,2,1:47.276,1:55.898,1:51.793
5158,868,30,131,7,3,1:46.571,1:55.799,1:52.020
5159,868,20,9,1,4,1:46.279,1:56.931,1:52.199
5160,868,13,6,6,5,1:47.401,1:56.388,1:53.065
5161,868,8,208,9,6,1:47.309,1:56.469,1:53.290
5162,868,813,3,18,7,1:46.449,1:56.802,1:53.539
5163,868,1,1,4,8,1:47.433,1:54.897,1:53.543
5164,868,807,10,12,9,1:46.334,1:55.556,1:54.382
5165,868,154,208,10,10,1:47.043,1:56.388,NULL
5166,868,814,10,11,11,1:47.582,1:57.009,NULL
5167,868,155,15,14,12,1:46.649,1:57.071,NULL
5168,868,3,131,8,13,1:47.724,1:57.108,NULL
5169,868,817,5,16,14,1:47.266,1:57.132,NULL
5170,868,811,3,19,15,1:47.105,1:57.426,NULL
5171,868,818,5,17,16,1:47.705,1:57.719,NULL
5172,868,815,15,15,17,1:46.494,1:57.895,NULL
5173,868,18,1,3,18,1:48.044,NULL,NULL
5174,868,808,207,21,19,1:49.027,NULL,NULL
5175,868,5,207,20,20,1:49.477,NULL,NULL
5176,868,10,206,24,21,1:51.618,NULL,NULL
5177,868,37,164,22,22,1:52.742,NULL,NULL
5178,868,39,164,23,23,1:52.040,NULL,NULL
5179,868,819,206,25,24,1:54.143,NULL,NULL
5180,869,4,6,5,1,1:16.073,1:38.521,1:40.621
5181,869,20,9,1,2,1:16.393,1:38.309,1:41.026
5182,869,17,9,2,3,1:16.500,1:39.382,1:41.496
5183,869,30,131,7,4,1:16.686,1:38.010,1:42.459
5184,869,807,10,12,5,1:16.271,1:39.467,1:43.501
5185,869,813,3,18,6,1:16.181,1:38.731,1:43.950
5186,869,18,1,3,7,1:16.507,1:38.659,1:44.113
5187,869,1,1,4,8,1:16.221,1:37.365,1:44.186
5188,869,814,10,11,9,1:16.352,1:39.703,1:44.889
5189,869,8,208,9,10,1:15.693,1:39.729,1:45.811
5190,869,817,5,16,11,1:16.516,1:39.789,NULL
5191,869,815,15,15,12,1:15.726,1:39.933,NULL
5192,869,155,15,14,13,1:16.481,1:39.985,NULL
5193,869,13,6,6,14,1:16.265,1:40.212,NULL
5194,869,154,208,10,15,1:16.685,1:40.574,NULL
5195,869,811,3,19,16,1:16.426,1:40.752,NULL
5196,869,3,131,8,17,1:15.988,1:41.551,NULL
5197,869,818,5,17,18,1:16.741,NULL,NULL
5198,869,5,207,20,19,1:17.620,NULL,NULL
5199,869,808,207,21,20,1:18.531,NULL,NULL
5200,869,819,206,25,21,1:19.220,NULL,NULL
5201,869,10,206,24,22,1:19.291,NULL,NULL
5202,869,37,164,22,23,1:19.912,NULL,NULL
5203,869,39,164,23,24,1:20.230,NULL,NULL
5204,870,1,1,4,1,1:21.794,1:21.060,1:20.953
5205,870,154,208,10,2,1:22.755,1:21.657,1:21.366
5206,870,20,9,1,3,1:22.948,1:21.407,1:21.416
5207,870,18,1,3,4,1:22.028,1:21.618,1:21.583
5208,870,8,208,9,5,1:22.234,1:21.583,1:21.730
5209,870,4,6,5,6,1:22.095,1:21.598,1:21.844
5210,870,13,6,6,7,1:22.203,1:21.534,1:21.900
5211,870,813,3,18,8,1:22.475,1:21.504,1:21.939
5212,870,811,3,19,9,1:22.271,1:21.697,1:22.343
5213,870,807,10,12,10,1:22.176,1:21.653,1:22.847
5214,870,17,9,2,11,1:22.829,1:21.715,NULL
5215,870,814,10,11,12,1:21.912,1:21.813,NULL
5216,870,3,131,8,13,1:22.079,1:21.895,NULL
5217,870,815,15,15,14,1:22.110,1:21.895,NULL
5218,870,155,15,14,15,1:22.801,1:22.300,NULL
5219,870,818,5,17,16,1:22.799,1:22.380,NULL
5220,870,30,131,7,17,1:22.436,1:22.723,NULL
5221,870,817,5,16,18,1:23.250,NULL,NULL
5222,870,5,207,20,19,1:23.576,NULL,NULL
5223,870,808,207,21,20,1:24.167,NULL,NULL
5224,870,819,206,25,21,1:25.244,NULL,NULL
5225,870,10,206,24,22,1:25.476,NULL,NULL
5226,870,37,164,22,23,1:25.916,NULL,NULL
5227,870,39,164,23,24,1:26.178,NULL,NULL
5228,871,18,1,3,1,1:49.250,1:47.654,1:47.573
5229,871,155,15,14,2,1:49.686,1:48.569,1:47.871
5230,871,813,3,18,3,1:48.993,1:48.780,1:47.893
5231,871,8,208,9,4,1:49.546,1:48.414,1:48.205
5232,871,815,15,15,5,1:49.642,1:47.980,1:48.219
5233,871,4,6,5,6,1:49.401,1:48.598,1:48.313
5234,871,17,9,2,7,1:49.859,1:48.546,1:48.392
5235,871,1,1,4,8,1:49.605,1:48.563,1:48.394
5236,871,154,208,10,9,1:50.126,1:48.714,1:48.538
5237,871,814,10,11,10,1:50.033,1:48.729,1:48.890
5238,871,20,9,1,11,1:49.722,1:48.792,NULL
5239,871,807,10,12,12,1:49.362,1:48.855,NULL
5240,871,30,131,7,13,1:49.742,1:49.081,NULL
5241,871,13,6,6,14,1:49.588,1:49.147,NULL
5242,871,818,5,17,15,1:49.763,1:49.354,NULL
5243,871,817,5,16,16,1:49.572,1:49.543,NULL
5244,871,811,3,19,17,1:49.958,1:50.088,NULL
5245,871,3,131,8,18,1:50.181,NULL,NULL
5246,871,5,207,20,19,1:51.739,NULL,NULL
5247,871,808,207,21,20,1:51.967,NULL,NULL
5248,871,10,206,24,21,1:52.336,NULL,NULL
5249,871,37,164,22,22,1:53.030,NULL,NULL
5250,871,819,206,25,23,1:53.493,NULL,NULL
5251,871,39,164,23,24,1:54.989,NULL,NULL
5252,872,1,1,4,1,1:24.211,1:24.394,1:24.010
5253,872,18,1,3,2,1:24.672,1:24.255,1:24.133
5254,872,13,6,6,3,1:24.882,1:24.505,1:24.247
5255,872,814,10,11,4,1:24.875,1:24.345,1:24.304
5256,872,30,131,7,5,1:25.302,1:24.675,1:24.540
5257,872,20,9,1,6,1:25.011,1:24.687,1:24.802
5258,872,3,131,8,7,1:24.689,1:24.515,1:24.833
5259,872,8,208,9,8,1:25.151,1:24.742,1:24.855
5260,872,155,15,14,9,1:25.317,1:24.683,1:25.109
5261,872,4,6,5,10,1:24.175,1:24.242,1:25.678
5262,872,17,9,2,11,1:25.556,1:24.809,NULL
5263,872,813,3,18,12,1:25.103,1:24.820,NULL
5264,872,815,15,15,13,1:25.300,1:24.901,NULL
5265,872,811,3,19,14,1:25.135,1:25.042,NULL
5266,872,817,5,16,15,1:25.728,1:25.312,NULL
5267,872,816,208,10,16,1:25.834,1:25.408,NULL
5268,872,818,5,17,17,1:25.649,1:25.441,NULL
5269,872,5,207,20,18,1:26.382,NULL,NULL
5270,872,808,207,21,19,1:26.887,NULL,NULL
5271,872,10,206,24,20,1:27.039,NULL,NULL
5272,872,819,206,25,21,1:27.073,NULL,NULL
5273,872,39,164,23,22,1:27.441,NULL,NULL
5274,872,37,164,22,23,1:27.629,NULL,NULL
5275,873,1,1,4,1,1:48.285,1:46.665,1:46.362
5276,873,813,3,18,2,1:49.494,1:47.602,1:46.804
5277,873,20,9,1,3,1:48.240,1:46.791,1:46.905
5278,873,18,1,3,4,1:49.381,1:47.661,1:46.939
5279,873,4,6,5,5,1:49.391,1:47.567,1:47.216
5280,873,814,10,11,6,1:48.028,1:47.667,1:47.241
5281,873,17,9,2,7,1:48.717,1:47.513,1:47.475
5282,873,154,208,10,8,1:47.688,1:47.529,1:47.788
5283,873,30,131,7,9,1:49.546,1:47.823,NULL
5284,873,3,131,8,10,1:49.463,1:47.943,NULL
5285,873,807,10,12,11,1:49.547,1:47.975,NULL
5286,873,8,208,9,12,1:48.169,1:48.261,NULL
5287,873,13,6,6,13,1:49.767,1:48.344,NULL
5288,873,815,15,15,14,1:49.055,1:48.505,NULL
5289,873,817,5,16,15,1:49.023,1:48.774,NULL
5290,873,818,5,17,16,1:49.564,1:48.849,NULL
5291,873,811,3,19,17,1:49.809,NULL,NULL
5292,873,155,15,14,18,1:49.933,NULL,NULL
5293,873,808,207,21,19,1:50.846,NULL,NULL
5294,873,5,207,20,20,1:51.137,NULL,NULL
5295,873,10,206,24,21,1:51.370,NULL,NULL
5296,873,819,206,25,22,1:51.762,NULL,NULL
5297,873,39,164,23,23,1:52.372,NULL,NULL
5298,873,37,164,22,24,1:53.355,NULL,NULL
