constructorResultados,corrida_Id,constructor_Id,pontos
13916,338,10,6
13917,338,3,4
13918,338,9,2
13919,338,5,0
13920,338,15,0
13921,338,205,0
13922,338,164,0
13923,338,166,0
13924,339,9,43
13925,339,131,15
13926,339,4,12
13927,339,10,10
13928,339,1,12
13929,339,6,6
13930,339,5,2
13931,339,3,1
13932,339,166,0
13933,339,164,0
13934,339,205,0
13935,339,15,0
13936,340,1,43
13937,340,131,16
13938,340,6,14
13939,340,4,16
13940,340,9,12
13941,340,10,0
13942,340,3,0
13943,340,5,0
13944,340,205,0
13945,340,164,0
13946,340,166,0
13947,340,15,0
13948,341,9,40
13949,341,6,26
13950,341,131,12
13951,341,1,10
13952,341,10,6
13953,341,4,4
13954,341,3,2
13955,341,5,1
13956,341,15,0
13957,341,205,0
13958,341,166,0
13959,341,164,0
13960,342,9,43
13961,342,4,15
13962,342,6,20
13963,342,1,10
13964,342,131,6
13965,342,10,6
13966,342,5,1
13967,342,164,0
13968,342,205,0
13969,342,3,0
13970,342,15,0
13971,342,166,0
13972,343,1,43
13973,343,9,15
13974,343,131,22
13975,343,4,8
13976,343,6,10
13977,343,10,2
13978,343,15,1
13979,343,5,0
13980,343,3,0
13981,343,166,0
13982,343,164,0
13983,343,205,0
13984,344,1,43
13985,344,6,15
13986,344,9,22
13987,344,131,8
13988,344,4,6
13989,344,5,4
13990,344,10,3
13991,344,3,0
13992,344,205,0
13993,344,164,0
13994,344,166,0
13995,344,15,0
13996,345,9,25
13997,345,1,33
13998,345,3,12
13999,345,4,10
14000,345,10,8
14001,345,15,6
14002,345,6,4
14003,345,5,2
14004,345,131,1
14005,345,166,0
14006,345,164,0
14007,345,205,0
14008,346,9,31
14009,346,1,30
14010,346,131,17
14011,346,3,11
14012,346,15,8
14013,346,10,4
14014,346,5,0
14015,346,4,0
14016,346,6,0
14017,346,205,0
14018,346,166,0
14019,346,164,0
14020,347,6,43
14021,347,9,23
14022,347,1,22
14023,347,4,7
14024,347,131,6
14025,347,15,0
14026,347,3,0
14027,347,5,0
14028,347,10,0
14029,347,166,0
14030,347,164,0
14031,347,205,0
14032,348,9,40
14033,348,6,30
14034,348,4,10
14035,348,3,9
14036,348,15,8
14037,348,1,4
14038,348,131,0
14039,348,5,0
14040,348,10,0
14041,348,205,0
14042,348,166,0
14043,348,164,0
14044,349,1,25
14045,349,9,18
14046,349,4,17
14047,349,6,12
14048,349,10,11
14049,349,131,14
14050,349,15,4
14051,349,5,0
14052,349,3,0
14053,349,205,0
14054,349,166,0
14055,349,164,0
14056,350,6,40
14057,350,1,18
14058,350,9,20
14059,350,131,12
14060,350,3,7
14061,350,4,4
14062,350,5,0
14063,350,10,0
14064,350,15,0
14065,350,166,0
14066,350,205,0
14067,350,164,0
14068,351,6,29
14069,351,9,33
14070,351,1,12
14071,351,131,10
14072,351,3,9
14073,351,4,6
14074,351,10,2
14075,351,5,0
14076,351,166,0
14077,351,205,0
14078,351,15,0
14079,351,164,0
14080,352,9,43
14081,352,6,15
14082,352,1,22
14083,352,131,8
14084,352,15,10
14085,352,3,2
14086,352,5,1
14087,352,205,0
14088,352,166,0
14089,352,164,0
14090,352,10,0
14091,352,4,0
14092,353,6,40
14093,353,1,18
14094,353,131,12
14095,353,4,10
14096,353,10,8
14097,353,3,7
14098,353,15,6
14099,353,5,0
14100,353,205,0
14101,353,164,0
14102,353,9,0
14103,353,166,0
14104,354,9,43
14105,354,6,15
14106,354,1,22
14107,354,131,14
14108,354,3,4
14109,354,4,2
14110,354,15,1
14111,354,5,0
14112,354,10,0
14113,354,205,0
14114,354,166,0
14115,354,164,0
14116,355,9,29
14117,355,1,33
14118,355,131,12
14119,355,4,18
14120,355,6,7
14121,355,5,2
14122,355,15,0
14123,355,3,0
14124,355,10,0
14125,355,205,0
14126,355,166,0
14127,355,164,0
14128,75,7,11
14129,841,9,35
14130,841,1,26
14131,841,4,15
14132,841,6,18
14133,841,15,0
14134,841,5,4
14135,841,10,3
14136,841,205,0
14137,841,166,0
14138,841,3,0
14139,841,131,0
14140,842,9,37
14141,842,1,22
14142,842,4,15
14143,842,6,18
14144,842,15,6
14145,842,131,2
14146,842,10,1
14147,842,5,0
14148,842,205,0
14149,842,166,0
14150,842,164,0
14151,842,3,0
14152,843,1,37
14153,843,9,33
14154,843,131,14
14155,843,6,14
14156,843,4,2
14157,843,15,1
14158,843,10,0
14159,843,3,0
14160,843,5,0
14161,843,205,0
14162,843,166,0
14163,843,164,0
14164,844,9,43
14165,844,6,15
14166,844,1,20
14167,844,131,10
14168,844,4,10
14169,844,5,2
14170,844,15,1
14171,844,10,0
14172,844,3,0
14173,844,205,0
14174,844,166,0
14175,844,164,0
14176,845,9,37
14177,845,1,33
14178,845,6,10
14179,845,131,14
14180,845,4,4
14181,845,15,3
14182,845,10,0
14183,845,5,0
14184,845,3,0
14185,845,205,0
14186,845,166,0
14187,845,164,0
14188,846,9,37
14189,846,6,18
14190,846,1,23
14191,846,15,10
14192,846,10,6
14193,846,4,4
14194,846,3,2
14195,846,5,1
14196,846,131,0
14197,846,205,0
14198,846,166,0
14199,846,164,0
14200,847,1,25
14201,847,9,33
14202,847,131,12
14203,847,4,10
14204,847,6,8
14205,847,15,6
14206,847,5,5
14207,847,3,2
14208,847,164,0
14209,847,166,0
14210,847,205,0
14211,847,10,0
14212,848,9,40
14213,848,6,28
14214,848,1,20
14215,848,131,6
14216,848,5,4
14217,848,10,2
14218,848,4,1
14219,848,15,0
14220,848,3,0
14221,848,205,0
14222,848,166,0
14223,848,164,0
14224,849,6,35
14225,849,9,33
14226,849,1,12
14227,849,131,10
14228,849,15,6
14229,849,4,4
14230,849,5,1
14231,849,10,0
14232,849,3,0
14233,849,166,0
14234,849,164,0
14235,849,205,0
14236,850,1,25
14237,850,6,28
14238,850,9,27
14239,850,10,8
14240,850,131,10
14241,850,15,2
14242,850,4,1
14243,850,5,0
14244,850,3,0
14245,850,205,0
14246,850,166,0
14247,850,164,0
14248,851,1,37
14249,851,9,28
14250,851,6,23
14251,851,10,6
14252,851,5,5
14253,851,131,2
14254,851,15,0
14255,851,4,0
14256,851,3,0
14257,851,166,0
14258,851,164,0
14259,851,205,0
14260,852,9,43
14261,852,1,15
14262,852,6,16
14263,852,131,18
14264,852,10,6
14265,852,4,2
14266,852,3,1
14267,852,15,0
14268,852,205,0
14269,852,166,0
14270,852,164,0
14271,852,5,0
14272,853,9,25
14273,853,1,30
14274,853,6,23
14275,853,131,10
14276,853,5,7
14277,853,10,4
14278,853,4,2
14279,853,3,0
14280,853,205,0
14281,853,166,0
14282,853,164,0
14283,853,15,0
14284,854,9,40
14285,854,1,28
14286,854,6,14
14287,854,10,12
14288,854,131,6
14289,854,15,1
14290,854,3,0
14291,854,5,0
14292,854,4,0
14293,854,205,0
14294,854,166,0
14295,854,164,0
14296,855,1,35
14297,855,6,24
14298,855,9,27
14299,855,131,9
14300,855,15,4
14301,855,4,2
14302,855,10,0
14303,855,3,0
14304,855,5,0
14305,855,205,0
14306,855,166,0
14307,855,164,0
14308,856,9,40
14309,856,1,30
14310,856,6,18
14311,856,5,8
14312,856,131,4
14313,856,10,1
14314,856,3,0
14315,856,4,0
14316,856,205,0
14317,856,15,0
14318,856,166,0
14319,856,164,0
14320,857,9,37
14321,857,1,24
14322,857,6,15
14323,857,131,18
14324,857,5,4
14325,857,10,2
14326,857,15,1
14327,857,4,0
14328,857,205,0
14329,857,3,0
14330,857,166,0
14331,857,164,0
14332,858,1,40
14333,858,6,28
14334,858,9,12
14335,858,131,14
14336,858,10,6
14337,858,15,1
14338,858,3,0
14339,858,4,0
14340,858,5,0
14341,858,205,0
14342,858,166,0
14343,858,164,0
14344,859,9,43
14345,859,1,15
14346,859,6,22
14347,859,10,12
14348,859,131,6
14349,859,15,2
14350,859,4,1
14351,859,5,0
14352,859,3,0
14353,859,205,0
14354,859,166,0
14355,859,164,0
14356,860,1,40
14357,860,9,30
14358,860,6,10
14359,860,15,12
14360,860,208,6
14361,860,5,2
14362,860,10,1
14363,860,131,0
14364,860,3,0
14365,860,206,0
14366,860,207,0
14367,861,6,25
14368,861,15,18
14369,861,1,15
14370,861,9,12
14371,861,208,10
14372,861,3,8
14373,861,10,8
14374,861,5,4
14375,861,131,1
14376,861,207,0
14377,861,206,0
14378,861,164,0
14379,862,131,25
14380,862,1,33
14381,862,9,22
14382,862,208,8
14383,862,3,10
14384,862,6,2
14385,862,15,1
14386,862,10,0
14387,862,5,0
14388,862,207,0
14389,862,206,0
14390,862,164,0
14391,863,9,37
14392,863,208,33
14393,863,131,11
14394,863,10,8
14395,863,6,8
14396,863,1,4
14397,863,15,0
14398,863,5,0
14399,863,207,0
14400,863,206,0
14401,863,164,0
14402,863,3,0
14403,864,3,25
14404,864,6,18
14405,864,208,27
14406,864,15,10
14407,864,9,8
14408,864,131,6
14409,864,1,6
14410,864,10,1
14411,864,5,0
14412,864,207,0
14413,864,206,0
14414,864,164,0
14415,865,9,37
14416,865,131,18
14417,865,6,23
14418,865,1,10
14419,865,10,10
14420,865,208,2
14421,865,3,1
14422,865,15,0
14423,865,5,0
14424,865,207,0
14425,865,206,0
14426,865,164,0
14427,866,1,25
14428,866,208,22
14429,866,15,17
14430,866,9,18
14431,866,6,11
14432,866,131,8
14433,866,10,0
14434,866,3,0
14435,866,5,0
14436,866,207,0
14437,866,206,0
14438,866,164,0
14439,867,6,25
14440,867,208,18
14441,867,131,23
14442,867,9,12
14443,867,10,16
14444,867,1,4
14445,867,15,2
14446,867,3,1
14447,867,5,0
14448,867,207,0
14449,867,206,0
14450,867,164,0
14451,868,9,40
14452,868,6,30
14453,868,208,18
14454,868,131,6
14455,868,1,5
14456,868,3,2
14457,868,15,0
14458,868,10,0
14459,868,5,0
14460,868,207,0
14461,868,206,0
14462,868,164,0
14463,869,6,25
14464,869,9,14
14465,869,1,18
14466,869,208,15
14467,869,15,20
14468,869,131,7
14469,869,10,2
14470,869,5,0
14471,869,3,0
14472,869,207,0
14473,869,206,0
14474,869,164,0
14475,870,1,33
14476,870,208,33
14477,870,9,16
14478,870,6,12
14479,870,3,6
14480,870,131,1
14481,870,10,0
14482,870,15,0
14483,870,5,0
14484,870,207,0
14485,870,206,0
14486,870,164,0
14487,871,1,25
14488,871,9,26
14489,871,208,15
14490,871,10,13
14491,871,6,10
14492,871,131,6
14493,871,5,6
14494,871,3,0
14495,871,15,0
14496,871,207,0
14497,871,206,0
14498,871,164,0
14499,872,1,25
14500,872,15,20
14501,872,6,27
14502,872,208,10
14503,872,131,14
14504,872,10,4
14505,872,3,1
14506,872,5,0
14507,872,207,0
14508,872,206,0
14509,872,164,0
14510,872,9,0
14511,873,9,25
14512,873,1,18
14513,873,6,19
14514,873,10,12
14515,873,131,10
14516,873,208,14
14517,873,5,2
14518,873,15,1
14519,873,206,0
14520,873,207,0
14524,874,9,27
14522,873,3,0
14523,873,164,0
14525,874,6,18
14526,874,15,15
14527,874,1,22
14528,874,208,8
14529,874,10,6
14530,874,3,4
14531,874,5,1
14532,874,131,0
14533,874,207,0
14534,874,206,0
14535,874,164,0
14536,875,9,43
14537,875,6,27
14538,875,208,16
14539,875,10,8
14540,875,5,6
14541,875,1,1
14542,875,15,0
14543,875,131,0
14544,875,3,0
14545,875,207,0
14546,875,206,0
14547,875,164,0
14548,876,9,40
14549,876,6,26
14550,876,1,22
14551,876,208,8
14552,876,10,4
14553,876,3,1
14554,876,131,0
14555,876,5,0
14556,876,15,0
14557,876,207,0
14558,876,206,0
14559,876,164,0
14560,877,208,25
14561,877,6,24
14562,877,9,15
14563,877,1,12
14564,877,3,14
14565,877,15,8
14566,877,10,2
14567,877,5,1
14568,877,131,0
14569,877,207,0
14570,877,206,0
14571,877,164,0
14572,878,1,35
14573,878,9,18
14574,878,6,27
14575,878,208,14
14576,878,10,4
14577,878,3,3
14578,878,15,0
14579,878,5,0
14580,878,131,0
14581,878,207,0
14582,878,206,0
14583,878,164,0
14584,879,1,25
14585,879,6,33
14586,879,9,20
14587,879,10,10
14588,879,131,6
14589,879,5,4
14590,879,15,2
14591,879,208,1
14592,879,207,0
14593,879,206,0
14594,879,164,0
14595,879,3,0
14596,880,208,26
14597,880,6,30
14598,880,9,23
14599,880,131,10
14600,880,10,10
14601,880,1,2
14602,880,5,0
14603,880,15,0
14604,880,3,0
14605,880,206,0
14606,880,207,0
14607,881,9,43
14608,881,131,27
14609,881,6,10
14610,881,208,14
14611,881,15,4
14612,881,1,2
14613,881,5,1
14614,881,3,0
14615,881,206,0
14616,881,207,0
14617,881,10,0
14618,882,6,33
14619,882,208,20
14620,882,131,15
14621,882,9,12
14622,882,1,10
14623,882,5,6
14624,882,10,4
14625,882,15,1
14626,882,3,0
14627,882,206,0
14628,882,207,0
14629,883,9,31
14630,883,208,33
14631,883,10,12
14632,883,131,12
14633,883,1,9
14634,883,6,4
14635,883,3,0
14636,883,15,0
14637,883,5,0
14638,883,207,0
14639,883,206,0
14640,884,6,40
14641,884,208,18
14642,884,9,22
14643,884,131,8
14644,884,10,6
14645,884,1,6
14646,884,5,1
14647,884,15,0
14648,884,3,0
14649,884,207,0
14650,884,206,0
14651,885,131,37
14652,885,9,33
14653,885,10,12
14654,885,1,8
14655,885,6,6
14656,885,5,4
14657,885,208,1
14658,885,15,0
14659,885,3,0
14660,885,206,0
14661,885,207,0
14662,886,9,37
14663,886,6,22
14664,886,131,25
14665,886,5,8
14666,886,10,7
14667,886,208,2
14668,886,1,0
14669,886,3,0
14670,886,206,0
14671,886,207,0
14672,886,15,0
14673,887,131,37
14674,887,9,18
14675,887,6,23
14676,887,208,10
14677,887,10,8
14678,887,5,4
14679,887,15,1
14680,887,3,0
14681,887,1,0
14682,887,207,0
14683,887,206,0
14684,888,9,31
14685,888,208,33
14686,888,6,12
14687,888,131,12
14688,888,1,12
14689,888,15,1
14690,888,10,0
14691,888,5,0
14692,888,3,0
14693,888,207,0
14694,888,206,0
14695,890,131,25
14696,890,208,26
14697,890,9,27
14698,890,6,14
14699,890,1,8
14700,890,3,1
14701,890,15,0
14702,890,5,0
14703,890,207,0
14704,890,206,0
14705,890,10,0
14706,891,9,35
14707,891,6,24
14708,891,131,27
14709,891,1,8
14710,891,208,4
14711,891,10,2
14712,891,5,1
14713,891,15,0
14714,891,3,0
14715,891,207,0
14716,891,206,0
14717,892,9,40
14718,892,6,30
14719,892,15,10
14720,892,131,10
14721,892,5,6
14722,892,208,4
14723,892,1,1
14724,892,3,0
14725,892,10,0
14726,892,207,0
14727,892,206,0
14728,893,9,25
14729,893,6,26
14730,893,208,15
14731,893,131,22
14732,893,1,10
14733,893,15,2
14734,893,10,1
14735,893,3,0
14736,893,5,0
14737,893,207,0
14738,893,206,0
14739,894,9,25
14740,894,208,33
14741,894,15,12
14742,894,131,16
14743,894,6,10
14744,894,1,5
14745,894,3,0
14746,894,207,0
14747,894,206,0
14748,894,5,0
14749,894,10,0
14750,895,9,43
14751,895,208,25
14752,895,6,13
14753,895,15,14
14754,895,131,4
14755,895,1,2
14756,895,10,0
14757,895,5,0
14758,895,3,0
14759,895,207,0
14760,895,206,0
14761,896,9,25
14762,896,131,26
14763,896,208,21
14764,896,6,12
14765,896,1,10
14766,896,10,6
14767,896,5,1
14768,896,3,0
14769,896,15,0
14770,896,206,0
14771,896,207,0
14772,897,9,43
14773,897,131,21
14774,897,208,12
14775,897,6,14
14776,897,10,9
14777,897,1,2
14778,897,3,0
14779,897,15,0
14780,897,5,0
14781,897,207,0
14782,897,206,0
14783,898,9,40
14784,898,208,18
14785,898,131,14
14786,898,6,10
14787,898,15,8
14788,898,1,7
14789,898,3,4
14790,898,5,0
14791,898,10,0
14792,898,206,0
14793,898,207,0
14794,899,9,43
14795,899,6,21
14796,899,1,20
14797,899,131,12
14798,899,15,4
14799,899,5,1
14800,899,10,0
14801,899,208,0
14802,899,3,0
14803,899,206,0
14804,899,207,0
14805,790,6,9
14806,790,105,15
14807,790,128,0
14808,900,131,25
14809,900,9,0
14810,900,1,33
14811,900,6,18
14812,900,3,10
14813,900,10,9
14814,900,5,6
14815,900,15,0
14816,900,206,0
14817,900,208,0
14818,900,207,0
14819,901,131,43
14820,901,9,15
14821,901,6,12
14822,901,10,10
14823,901,1,10
14824,901,3,10
14825,901,5,1
14826,901,208,0
14827,901,207,0
14828,901,206,0
14829,901,15,0
14830,902,131,43
14831,902,10,25
14832,902,9,20
14833,902,3,10
14834,902,6,3
14835,902,5,0
14836,902,208,0
14837,902,206,0
14838,902,207,0
14839,902,1,0
14840,902,15,0
14841,903,131,43
14842,903,6,19
14843,903,9,22
14844,903,10,10
14845,903,3,6
14846,903,5,1
14847,903,1,0
14848,903,208,0
14849,903,15,0
14850,903,207,0
14851,903,206,0
14852,903,3,6
14853,904,131,43
14854,904,9,27
14855,904,3,10
14856,904,6,14
14857,904,208,4
14858,904,10,3
14859,904,1,0
14860,904,5,0
14861,904,15,0
14862,904,206,0
14863,904,207,0
14864,905,131,43
14865,905,9,15
14866,905,6,12
14867,905,10,10
14868,905,1,9
14869,905,3,6
14870,905,208,4
14871,905,206,2
14872,905,207,0
14873,905,15,0
14874,905,5,0
14875,906,9,40
14876,906,131,18
14877,906,1,14
14878,906,10,10
14879,906,6,9
14880,906,3,6
14881,906,5,4
14882,906,15,0
14883,906,208,0
14884,906,207,0
14885,906,206,0
14886,907,131,43
14887,907,3,27
14888,907,6,11
14889,907,10,10
14890,907,1,6
14891,907,9,4
14892,907,208,0
14893,907,15,0
14894,907,206,0
14895,907,207,0
14896,907,5,0
14897,908,131,25
14898,908,3,18
14899,908,9,25
14900,908,1,18
14901,908,6,8
14902,908,10,4
14903,908,5,3
14904,908,208,0
14905,908,15,0
14906,908,206,0
14907,908,207,0
14908,909,131,40
14909,909,3,18
14910,909,9,20
14911,909,6,10
14912,909,10,7
14913,909,1,6
14914,909,208,0
14915,909,5,0
14916,909,15,0
14917,909,206,0
14918,909,207,0
14919,910,9,31
14920,910,6,26
14921,910,131,27
14922,910,3,14
14923,910,5,2
14924,910,1,1
14925,910,15,0
14926,910,208,0
14927,910,206,0
14928,910,207,0
14929,910,10,0
14930,911,9,35
14931,911,131,18
14932,911,3,15
14933,911,6,18
14934,911,1,8
14935,911,10,5
14936,911,5,2
14937,911,15,0
14938,911,206,0
14939,911,207,0
14940,911,208,0
14941,912,131,43
14942,912,3,27
14943,912,9,18
14944,912,10,6
14945,912,1,5
14946,912,6,2
14947,912,5,0
14948,912,208,0
14949,912,15,0
14950,912,207,0
14951,912,206,0
14952,913,131,25
14953,913,9,33
14954,913,6,16
14955,913,3,10
14956,913,5,8
14957,913,10,8
14958,913,1,1
14959,913,208,0
14960,913,207,0
14961,913,206,0
14962,913,15,0
14963,914,131,43
14964,914,9,27
14965,914,1,10
14966,914,3,14
14967,914,10,5
14968,914,5,2
14969,914,6,0
14970,914,15,0
14971,914,208,0
14972,914,207,0
14973,914,206,0
14974,915,131,43
14975,915,3,15
14976,915,1,22
14977,915,6,10
14978,915,9,10
14979,915,10,1
14980,915,5,0
14981,915,15,0
14982,915,208,0
14983,915,207,0
14984,915,206,0
14985,784,6,12
14986,784,105,13
14987,916,131,43
14988,916,9,21
14989,916,3,22
14990,916,6,8
14991,916,1,4
14992,916,5,1
14993,916,208,2
14994,916,15,0
14995,916,10,0
14996,917,131,43
14997,917,3,16
14998,917,1,14
14999,917,9,10
15000,917,6,14
15001,917,10,4
15002,917,5,0
15003,917,208,0
15004,917,15,0
15005,918,131,50
15006,918,3,66
15007,918,9,32
15008,918,1,20
15009,918,10,28
15010,918,6,6
15011,918,5,0
15012,918,208,0
15013,918,15,0
15014,918,207,0
15015,926,131,43
15016,926,6,15
15017,926,3,12
15018,926,15,14
15019,926,9,8
15020,926,10,7
15021,926,5,2
15022,926,1,0
15023,926,208,0
15024,927,6,37
15025,927,131,33
15026,927,3,18
15027,927,5,10
15028,927,9,3
15029,927,208,0
15030,927,15,0
15031,927,10,0
15032,927,209,0
15033,927,1,0
15034,928,131,43
15035,928,6,27
15036,928,3,18
15037,928,208,6
15038,928,15,5
15039,928,9,2
15040,928,10,0
15041,928,1,0
15042,928,5,0
15043,928,209,0
15044,929,131,40
15045,929,6,28
15046,929,3,13
15047,929,9,10
15048,929,208,6
15049,929,10,4
15050,929,1,0
15051,929,15,0
15052,929,209,0
15053,929,5,0
15054,930,131,43
15055,930,6,25
15056,930,3,20
15057,930,9,7
15058,930,208,4
15059,930,5,2
15060,930,15,0
15061,930,10,0
15062,930,1,0
15063,930,209,0
15064,931,131,40
15065,931,6,26
15066,931,9,22
15067,931,10,6
15068,931,1,4
15069,931,15,2
15070,931,5,1
15071,931,208,0
15072,931,3,0
15073,931,209,0
15074,932,131,43
15075,932,3,23
15076,932,6,22
15077,932,208,7
15078,932,10,4
15079,932,9,2
15080,932,5,0
15081,932,15,0
15082,932,209,0
15083,932,1,0
15084,933,131,43
15085,933,3,25
15086,933,6,12
15087,933,10,10
15088,933,208,6
15089,933,5,4
15090,933,9,1
15091,933,15,0
15092,933,209,0
15093,933,1,0
15094,934,131,43
15095,934,6,19
15096,934,3,22
15097,934,9,8
15098,934,10,8
15099,934,1,1
15100,934,15,0
15101,934,209,0
15102,934,5,0
15103,934,208,0
15104,936,6,25
15105,936,9,33
15106,936,5,12
15107,936,1,12
15108,936,131,12
15109,936,208,6
15110,936,15,1
15111,936,3,0
15112,936,209,0
15113,936,10,0
15114,937,131,43
15115,937,208,15
15116,937,9,12
15117,937,10,10
15118,937,3,10
15119,937,6,6
15120,937,5,4
15121,937,15,1
15122,937,1,0
15123,937,206,0
15124,937,209,0
15125,938,131,25
15126,938,6,28
15127,938,3,27
15128,938,10,14
15129,938,9,5
15130,938,15,2
15131,938,5,0
15132,938,1,0
15133,938,209,0
15134,938,208,0
15135,939,6,40
15136,939,9,26
15137,939,131,12
15138,939,3,10
15139,939,10,6
15140,939,5,6
15141,939,15,1
15142,939,208,0
15143,939,209,0
15144,939,1,0
15145,940,131,43
15146,940,6,27
15147,940,3,10
15148,940,10,8
15149,940,208,10
15150,940,5,3
15151,940,1,0
15152,940,9,0
15153,940,15,0
15154,940,209,0
15155,941,131,25
15156,941,6,22
15157,941,10,15
15158,941,3,12
15159,941,9,10
15160,941,15,8
15161,941,208,6
15162,941,1,2
15163,941,5,1
15164,941,209,0
15165,941,206,0
15166,942,131,43
15167,942,6,15
15168,942,5,18
15169,942,10,10
15170,942,1,8
15171,942,208,4
15172,942,15,2
15173,942,9,1
15174,942,209,0
15175,942,3,0
15176,943,131,43
15177,943,3,23
15178,943,9,22
15179,943,10,10
15180,943,5,2
15181,943,208,1
15182,943,15,0
15183,943,1,0
15184,943,206,0
15185,943,6,0
15186,944,131,43
15187,944,6,27
15188,944,3,10
15189,944,10,8
15190,944,9,6
15191,944,208,5
15192,944,5,2
15193,944,15,0
15194,944,1,0
15195,944,209,0
15196,943,209,0
15197,945,131,43
15198,945,6,27
15199,945,10,16
15200,945,9,9
15201,945,3,4
15202,945,208,2
15203,945,5,0
15204,945,1,0
15205,945,15,0
15206,945,206,0
15207,945,209,0
15208,948,131,43
15209,948,6,15
15210,948,9,12
15211,948,3,14
15212,948,210,8
15213,948,10,6
15214,948,5,3
15215,948,4,0
15216,948,1,0
15217,948,15,0
15218,948,209,0
15219,949,131,40
15220,949,6,18
15221,949,9,18
15222,949,210,10
15223,949,5,8
15224,949,3,6
15225,949,1,1
15226,949,4,0
15227,949,15,0
15228,949,209,0
15229,949,10,0
15230,950,131,31
15231,950,6,28
15232,950,9,27
15233,950,3,9
15234,950,5,6
15235,950,10,0
15236,950,1,0
15237,950,210,0
15238,950,15,0
15239,950,4,0
15240,950,209,0
15241,951,131,43
15242,951,6,15
15243,951,3,22
15244,951,1,9
15245,951,4,6
15246,951,210,4
15247,951,10,2
15248,951,9,0
15249,951,5,0
15250,951,15,0
15251,951,209,0
15252,952,9,37
15253,952,6,33
15254,952,3,14
15255,952,5,9
15256,952,10,6
15257,952,1,2
15258,952,210,0
15259,952,15,0
15260,952,4,0
15261,952,209,0
15262,952,131,0
15263,953,131,31
15264,953,9,18
15265,953,10,23
15266,953,6,12
15267,953,1,12
15268,953,5,4
15269,953,3,1
15270,953,210,0
15271,953,209,0
15272,953,15,0
15273,953,4,0
15274,954,131,35
15275,954,6,26
15276,954,3,15
15277,954,9,18
15278,954,10,5
15279,954,5,2
15280,954,1,0
15281,954,210,0
15282,954,15,0
15283,954,4,0
15284,954,209,0
15285,955,131,35
15286,955,6,30
15287,955,10,17
15288,955,3,9
15289,955,9,10
15290,955,1,0
15291,955,15,0
15292,955,210,0
15293,955,4,0
15294,955,209,0
15295,955,5,0
15296,956,131,37
15297,956,9,28
15298,956,6,15
15299,956,1,8
15300,956,210,6
15301,956,5,4
15302,956,3,2
15303,956,209,1
15304,956,4,0
15305,956,15,0
15306,956,10,0
15307,957,131,40
15308,957,9,30
15309,957,6,12
15310,957,10,14
15311,957,5,5
15312,957,3,0
15313,957,1,0
15314,957,15,0
15315,957,210,0
15316,957,4,0
15317,957,209,0
15318,958,131,43
15319,958,9,25
15320,958,6,20
15321,958,1,6
15322,958,5,4
15323,958,3,2
15324,958,10,1
15325,958,4,0
15326,958,210,0
15327,958,15,0
15328,958,209,0
15329,959,131,37
15330,959,9,33
15331,959,6,18
15332,959,10,7
15333,959,1,4
15334,959,3,2
15335,959,210,0
15336,959,5,0
15337,959,4,0
15338,959,209,0
15339,959,15,0
15340,960,131,40
15341,960,9,18
15342,960,10,22
15343,960,6,10
15344,960,1,6
15345,960,3,5
15346,960,210,0
15347,960,5,0
15348,960,4,0
15349,960,209,0
15350,960,15,0
15351,961,131,43
15352,961,6,27
15353,961,9,16
15354,961,3,10
15355,961,10,5
15356,961,210,0
15357,961,1,0
15358,961,5,0
15359,961,15,0
15360,961,4,0
15361,961,209,0
15362,962,131,40
15363,962,9,26
15364,962,6,22
15365,962,1,6
15366,962,10,4
15367,962,5,2
15368,962,4,1
15369,962,210,0
15370,962,3,0
15371,962,15,0
15372,962,209,0
15373,963,9,43
15374,963,131,15
15375,963,6,12
15376,963,3,10
15377,963,10,12
15378,963,1,8
15379,963,4,1
15380,963,5,0
15381,963,15,0
15382,963,209,0
15383,963,210,0
15384,964,131,40
15385,964,9,26
15386,964,6,22
15387,964,10,10
15388,964,3,3
15389,964,210,0
15390,964,4,0
15391,964,5,0
15392,964,15,0
15393,964,1,0
15394,964,209,0
15395,965,131,43
15396,965,9,15
15397,965,6,12
15398,965,1,12
15399,965,5,8
15400,965,3,6
15401,965,10,4
15402,965,210,1
15403,965,4,0
15404,965,15,0
15405,965,209,0
15406,966,131,43
15407,966,6,18
15408,966,9,27
15409,966,10,7
15410,966,3,6
15411,966,15,0
15412,966,1,0
15413,966,4,0
15414,966,5,0
15415,966,210,0
15416,966,209,0
15417,967,131,43
15418,967,9,19
15419,967,10,18
15420,967,6,10
15421,967,5,8
15422,967,15,2
15423,967,1,1
15424,967,3,0
15425,967,209,0
15426,967,4,0
15427,967,210,0
15428,968,131,43
15429,968,6,23
15430,968,9,22
15431,968,10,10
15432,968,3,2
15433,968,1,1
15434,968,210,0
15435,968,209,0
15436,968,15,0
15437,968,4,0
15438,968,5,0
15439,969,6,37
15440,969,131,33
15441,969,9,10
15442,969,3,8
15443,969,10,7
15444,969,5,6
15445,969,4,0
15446,969,15,0
15447,969,1,0
15448,969,210,0
15449,970,131,33
15450,970,6,28
15451,970,9,27
15452,970,5,6
15453,970,210,4
15454,970,10,3
15455,970,4,0
15456,970,3,0
15457,970,15,0
15458,970,1,0
15459,971,6,37
15460,971,131,33
15461,971,9,10
15462,971,3,8
15463,971,10,7
15464,971,210,4
15465,971,4,2
15466,971,15,0
15467,971,5,0
15468,971,1,0
